מספר עמותה,שם עמותה,תאריך קבלת התרומה,ישות מדינית זרה תורמת,סוג ישות מדינית זרה תורמת (קוד),סכום התרומה בש~ח,מטבע,שער המרה,מטרת תרומה,התנאים לתרומה,שנת תרומה,רבעון תרומה,עיקר מימון תרומות מישות מדינית זרה,Column1
580075166,אגודת אלמקאסד האיסלאמית לצדקה בירושלים  (ע~ר),10/08/2020,UNDP- Community Resilience and Development Program,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,6750,דולר ארה~ב,3.65,Support for medical treatment of uninsured or partially insured poor and marginalized patients living in east jerusalem,support for medical treatment of uninsured or partially insured poor and marginalized patients living in east jerusalem,2018,רביעי,לא,
580075166,אגודת אלמקאסד האיסלאמית לצדקה בירושלים  (ע~ר),19/10/2020,UNDP-COMMUNITY RESILIENCE AND DEVELOPMENT PROGRAM,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,53850,דולר ארה~ב,3.59,SUPPORT FOR MEDICAL TREATMENT OF UNINSURED OR PARTIALLY INSURED POOR AND MARGINALIZED PATIENTS LIVING IN EAST JERUSALEM,SUPPORT FOR MEDICAL TREATMENT OF UNINSURED OR PARTIALLY INSURED POOR AND MARGINALIZED PATIENTS LIVING IN EAST JERUSALEM,2018,שני,לא,
580075612,עמותת ידידי המוסדות החנוכיים בנוה שלום (ע~ר),30/03/2020,USAID,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,126419,שקל חדש,0,Building Peace & Resilience: Mental health professionals to serve as change agents to mitigate conflict and engage in constructive interactions to instill values of peace cooperation.~~~~Conditions: Strict compliance with rigorous and periodic reporting guidelines ~~,Building Peace & Resilience: Mental health professionals to serve as change agents to mitigate conflict and engage in constructive interactions to instill values of peace cooperation.~~~~Conditions: Strict compliance with rigorous and periodic reporting guidelines ~~,2018,ראשון,לא,
580075612,עמותת ידידי המוסדות החנוכיים בנוה שלום (ע~ר),30/03/2020,EU,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,345543,שקל חדש,0,Development new leadership to initiate strategies and actions to prompt a negotiated political resolution~~,Development new leadership to initiate strategies and actions to prompt a negotiated political resolution~~,2018,ראשון,לא,
580075612,עמותת ידידי המוסדות החנוכיים בנוה שלום (ע~ר),30/03/2020,USAID,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,262515,שקל חדש,0,Building Peace & Resilience: Mental health professionals to serve as change agents to mitigate conflict and engage in constructive interactions to instill values of peace cooperation.~~~~Conditions: Strict compliance with rigorous and periodic reporting guidelines ~~,Building Peace & Resilience: Mental health professionals to serve as change agents to mitigate conflict and engage in constructive interactions to instill values of peace cooperation.~~~~Conditions: Strict compliance with rigorous and periodic reporting guidelines ~~,2018,שני,לא,
580075612,עמותת ידידי המוסדות החנוכיים בנוה שלום (ע~ר),30/03/2020,USAID,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,162411,שקל חדש,0,Building Peace & Resilience: Mental health professionals to serve as change agents to mitigate conflict and engage in constructive interactions to instill values of peace cooperation.,Building Peace & Resilience: Mental health professionals to serve as change agents to mitigate conflict and engage in constructive interactions to instill values of peace cooperation.,2018,שלישי,לא,
580075612,עמותת ידידי המוסדות החנוכיים בנוה שלום (ע~ר),30/03/2020,EU,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,612236,שקל חדש,0,Development new leadership to initiate strategies and actions to prompt a negotiated political resolution~~,Development new leadership to initiate strategies and actions to prompt a negotiated political resolution~~,2018,רביעי,לא,
580075612,עמותת ידידי המוסדות החנוכיים בנוה שלום (ע~ר),30/03/2020,USAID,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,466989,שקל חדש,0,Building Peace & Resilience: Mental health professionals to serve as change agents to mitigate conflict and engage in constructive interactions to instill values of peace cooperation.~~~~Conditions: Strict compliance with rigorous and periodic reporting guidelines ~~,Building Peace & Resilience: Mental health professionals to serve as change agents to mitigate conflict and engage in constructive interactions to instill values of peace cooperation.~~~~Conditions: Strict compliance with rigorous and periodic reporting guidelines ~~,2018,רביעי,לא,
580075612,עמותת ידידי המוסדות החנוכיים בנוה שלום (ע~ר),10/04/2019,European Union,מדינה זרה,819880,אירו,4.26,הפעלת פרוייקט-Development new leadership to initiate strategies and actions to prompt a negotiated political resulution.,הפעלת פרוייקט-Development new leadership to initiate strategies and actions to prompt a negotiated political resulution.,2017,שלישי,לא,
580075612,עמותת ידידי המוסדות החנוכיים בנוה שלום (ע~ר),17/06/2018,European Union,מדינה זרה,726366,שקל חדש,4.34,הפעלת פרוייקט- Development new leadership to initiate strategies and actions to prompt a negotiated political resolution.,הפעלת פרוייקט- Development new leadership to initiate strategies and actions to prompt a negotiated political resolution.,2017,ראשון,לא,
580083954,~קרן ~בני מערוף~ למען הדרוזים~ (ע~ר),13/07/2016,P.E.F Israel Endowment Funds Inc,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,250,דולר ארה~ב,3.97,חלוקת מלגות,חלוקת מלגות,2015,ראשון,לא,
580083954,~קרן ~בני מערוף~ למען הדרוזים~ (ע~ר),13/07/2016,P.E.F Israel Endowment Funds Inc,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,55000,דולר ארה~ב,3.89,חלוקת מלגות,חלוקת מלגות,2015,שני,לא,
580083954,~קרן ~בני מערוף~ למען הדרוזים~ (ע~ר),13/07/2016,P.E.F Israel Endowment Funds Inc,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,40000,דולר ארה~ב,3.77,חלוקת מלגות,חלוקת מלגות,2015,שלישי,לא,
580083954,~קרן ~בני מערוף~ למען הדרוזים~ (ע~ר),13/07/2016,P.E.F Israel Endowment Funds Inc,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,500,דולר ארה~ב,3.88,חלוקת מלגות,חלוקת מלגות,2015,רביעי,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),11/12/2018,U.S DEPARTMENT OF STATE,מדינה זרה,138742,שקל חדש,3.57,פרויקט אמ~א,ביצוע הפרויקט,2017,שלישי,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),11/12/2018,U.S. Department of State,מדינה זרה,138742,שקל חדש,3.57,פרוייקט אמא,ביצוע הפרוייקט,2017,שלישי,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),11/12/2018,U.S. Department of State,מדינה זרה,49228,שקל חדש,3.51,פרוייקט אמא ,ביצוע הפרוייקט ,2017,רביעי,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),01/03/2017,האיחוד האירופי,איחוד~ ארגון או חבר של מדינות זרות,85004,אירו,4.19,פרויקט שוות ערך,ביצוע הפרוייקט,2015,שלישי,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),01/03/2017,האיחוד האירופי,איחוד~ ארגון או חבר של מדינות זרות,235691,אירו,4.42,פרויקט שוות ערך,ביצוע הפרוייקט,2015,שלישי,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),01/03/2017,ארה~ב,מדינה זרה,96738,דולר ארה~ב,3.9,פרויקט אמ~א,ביצוע הפרויקט,2015,רביעי,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),01/03/2017,שגרירות ארה~ב,מדינה זרה,67946,דולר ארה~ב,3.9,פרויקט אמ~א,ביצוע הפרויקט,2016,ראשון,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),01/03/2017,ארה~ב,מדינה זרה,75153,דולר ארה~ב,3.82,פרויקט אמ~א,ביצוע הפרויקט,2016,שלישי,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),01/03/2017,שגרירות ארה~ב,מדינה זרה,96625,דולר ארה~ב,3.81,פרויקט אמ~א,ביצוע הפרויקט,2016,רביעי,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),19/05/2019,U.S. Department of State,מדינה זרה,213314,דולר ארה~ב,3.52,פרויקט אמא,ביצוע הפרויק,2018,ראשון,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),10/05/2020,U.S,מדינה זרה,106893,דולר ארה~ב,3.54,קו פתוח לזכויות נשים בעבודה וחינוך לשיוויון מגדרי בשפה הערבית.,ביצוע המטרה לשמה ניתנה התרומה,2020,ראשון,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),10/05/2020,האיחוד האירופה,איחוד~ ארגון או חבר של מדינות זרות,100962,שקל חדש,0,פעילות נגד אלימות נגד נשים,ביצוע המטרה לשמה נתנה התרומה,2020,ראשון,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),20/01/2020,U.S,מדינה זרה,66224,דולר ארה~ב,3.46,קו פתוח לזכויות נשים בעבודה וחינוך לשיוויון מגדרי בשפה הערבית,ביצוע המטרה לשמה ניתנה התרומה,2019,רביעי,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),20/01/2020,U.S,מדינה זרה,103800,שקל חדש,3.46,קו פתוח לזכויות נשים בעבודה וחינוך לשיוויון מגדרי בשפה הערבית,ביצוע המטרה לשמה ניתנה התרומה,2019,רביעי,לא,
580085686,שדולת הנשים בישראל - ISRAEL WOMEN'S NETWORK לובי אלנישא פי אישראיל (ע~ר),22/10/2019,U.S.,מדינה זרה,132736,דולר ארה~ב,3.54,קו פתוח לזכויות נשים בעבודה בשפה הערבית,ביצוע המטרה לשמה ניתנה התרומה. ,2019,שלישי,לא,
