מספר חלצ,תאריך רישום חלצ,שם חלצ בעברית,שם חלצ באנגלית,סטטוס חלצ,מטרות ארגון רשמיות,סיווג פעילות ענפי,תחום פעילות,שנת דיווח דוח כספי אחרון,מחזור - נתונים מדוח מילולי מקוון,מתנדבים- נתונים מדוח מילולי מקוון,עובדים- נתונים מדוח מילולי מקוון,איזורי פעילות,מקומות פעילות,תאריך עדכון אחרון של נתוני חלצ,כתובת - ישוב,כתובת - רחוב,כתובת - מספר דירה,כתובת - מיקוד,מען - ישוב,מען - רחוב,מען - מספר דירה,מען - מיקוד,מען - מיקוד תיבת דואר,מען - תיבת דואר,תאריך התחלה תוקף מטרות עמותה,תאריך ביקורת עומק אחרונה,Column1
516066255,05/08/2019,מוחלס למעשי צדקה בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,שירותי רווחה,סיוע לנזקקים,,,,,,,25/07/2023,כפר כנא,אלעין,1,0,,,,0,0,0,,,
516000536,09/07/2019,אלקודס להתפתחות ושיפור  בע~מ (חל~צ),ALQUDS FOR DEVELOPMENT AND IMPROVMENT  LTD (CC),פעילה,מטרות ציבוריות בלבד,,,,,,,,,21/12/2022,ירושלים,סלאח אל-דין,6,9711029,ירושלים,,,9154701,54803,54803,,,
516074309,22/08/2019,אלואעד אלסאדק- משהד  בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,שירותי רווחה,אחר - שירותי רווחה,,,,,,,21/12/2022,משהד,עין אלבידה,1,1696700,,,,0,0,0,,,
516057585,17/07/2019,בוני העתיד וסיוע לנזקקים בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,25/07/2023,נצרת,1054,17,0,נצרת,,,1616502,50890,50890,,,
516005832,,חל~צ טסט עליה לאוויר בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,2000,200,100,ירושלים,,21/12/2022,חיפה,חורב,44,3434616,,,,0,0,0,,,
516031044,27/05/2019,ליב~ה (לעבוד יחד בחברה הוגנת)  בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית",הכשרה ותעסוקה,,,,,,,20/12/2022,רינתיה,האורנים,22,7316500,,,,0,0,0,,,
516093093,06/10/2019,את'יר הנגב בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,שירותי רווחה,אחר - שירותי רווחה,,,,,,,20/12/2022,ערערה,3,31,3002600,,,,0,0,0,,,
403113516,,גילוי מוקדם של סרטן השד לכולם,MG.DIGITAL-ERLYDETECTION OF BRESTCANCER 4 ALL,בתהליכי רישום,מטרות ציבוריות בלבד,בריאות או הצלת חיים,אחר - בריאות והצלת חיים,,,,,,,20/12/2022,הרצליה,הרב קוק,28,4678702,,,,0,0,0,,,
516035839,04/06/2019,טרייב פלטפורמה להעצמה בע~מ (חל~צ),TRIBE EMPOWERMENT PLATFORM  LTD (CC),פעילה,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית",הכשרה ותעסוקה,2021,122500,0,0,דרום,,20/12/2022,גבעתיים,אריאל שרון          ,4,5320047,גבעתיים,,,5320047,53200,53200,,,
516021094,,מרכז בוררויות שלום ואמת  בע~מ (חל~צ),,בפרוק מרצון,מטרות ציבוריות בלבד,דת,אחר - דת,2021,14600,0,0,דרום,,29/03/2023,פתח תקווה,שנקר אריה,20,4959401,,,,0,0,0,,,
516081072,05/09/2019,משאת יעקב  בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,שירותי רווחה,אחר - שירותי רווחה,2021,916202,0,2,דרום,,20/12/2022,ירושלים,הניידות,38,9753636,,,,0,0,0,,,
516024817,15/05/2019,לוקאלי- מועדון פאב קהילתי-חינוכי שוהם בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,20/12/2022,שוהם,שד עמק איילון,15,6083515,,,,0,0,0,,,
430092523,,ארגון ציוני אמריקה בישראל בע''מ ,ZIONIST ORGANIZATION OF AMERICA IN ISRAEL LTD ,בתהליכי רישום,מטרות ציבוריות בלבד,קהילה וחברה,אחר - קהילה וחברה,,,,,,,20/12/2022,תל אביב - יפו,ויצמן,4,6423904,,,,0,0,0,,,
516063278,29/07/2019,אהוה - רפואה במילה  בע~מ (חל~צ),AHAVA - HEALING IN A WORD  LTD (CC),פעילה,מטרות ציבוריות בלבד,קהילה וחברה,אחר - קהילה וחברה,,,,,,,20/12/2022,קיסריה,ליבנה,,3088900,קיסריה,,,3088900,5127,5127,,,
516059540,22/07/2019,קשב הלב - תוכניות מיינדפולנס לארגונים בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,קהילה וחברה,אחר - קהילה וחברה,2020,213384,0,2,צפון,,20/12/2022,צוחר,הראל,1,8547500,,,,0,0,0,,,
516057510,17/07/2019,קרן שיתוף תורמים (קשת) די.איי.אף  בע~מ (חל~צ),DONOR ADVISED FUND IL  LTD (CC),פעילה,מטרות ציבוריות בלבד,התנדבות וקרנות פילנטרופיות,קרנות (שמעבירות כספים לעמותות אחרות),2022,80470559,0,7,דרום,,20/12/2022,שפיים,אין רחובות,0,6099000,שפיים,,,6099000,376,376,,,
516042025,18/06/2019,ארגון העמותות והחל~צים בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,קהילה וחברה,אחר - קהילה וחברה,,,,,,,21/12/2022,גבעתיים,ויצמן,16,5339003,,,,0,0,0,,,
516027828,20/05/2019,ארגון ציוני אמריקה בישראל בע~מ (חל~צ),ZIONIST ORGANIZATION OF AMERICA IN ISRAEL  LTD (CC),פעילה,מטרות ציבוריות בלבד,קהילה וחברה,אחר - קהילה וחברה,,32551,7,0,דרום,,21/12/2022,תל אביב - יפו,יצחק שדה,6,6777504,,,,0,0,0,,,
516067931,07/08/2019,סנדוק אעמאר אל קודס  בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,קהילה וחברה,יוזמות עסקיות,,,,,,,21/12/2022,ירושלים,מעלות שער הפרחים,1,9711537,ירושלים,,,9119401,19503,19503,,,
516116910,09/12/2019,קיד עם עתיד טוב  בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2021,567255,0,0,דרום,,20/12/2022,אשקלון,ים המלח,21,7850464,,,,0,0,0,,,
516156171,06/02/2020,ג'נא אלסנאבל בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,21/12/2022,רהט,,15,8535700,,,,0,0,0,,,
516095189,22/10/2019,איהאב ארגון להנצחת זכרו של איהאב זייד פלאח ז''ל  בע~מ (חל~צ),EIHAB INSTITUTE FOR THE COMMEMORATION OF THE LATE EIHAB ZAID FALAH  LTD (CC),פעילה,מטרות ציבוריות בלבד,קהילה וחברה,אחר - קהילה וחברה,2022,23617,5,0,דרום,,27/12/2022,כסרא-סמיע,כסרא,0,2013800,,,,0,0,0,,,
516129814,05/01/2020,ונהפוך שווים בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,קהילה וחברה,יוזמות עסקיות,,,,,,,21/12/2022,רחובות,טלר,28,7644001,יבנה,הנחשול,17,8104004,0,0,,,
516057023,16/07/2019,מימון פיננסי חברתי ישראל - אימפקט חברתי  בע~מ (חל~צ),SOCIAL FINANCE ISRAEL SOCIAL IMPACT  LTD (CC),פעילה,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2022,3294000,0,0,דרום,,05/09/2023,תל אביב - יפו,קפלן,17,6473418,,,,0,0,0,,,
630204434,,אלחיאת לשירותים רפואים בע~מ,ALHAYAT MEDICAL SERVICES LTD,בתהליכי רישום,מטרות ציבוריות בלבד,בריאות או הצלת חיים,אחר - בריאות והצלת חיים,,,,,,,20/12/2022,אום אל-פחם,כביש ראשי,1,3001000,,,,0,0,0,,,
701125916,,דור לדור - לזכר בן ,,בתהליכי רישום,מטרות ציבוריות בלבד,קהילה וחברה,אחר - קהילה וחברה,,,,,,,20/12/2022,תל אביב - יפו,סעדיה גאון,26,6713521,,,,0,0,0,,,
516117777,10/12/2019,חברת חזון קראמה בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,קהילה וחברה,פעילות חברתית,,,,,,,21/12/2022,ירושלים,ברק,1,9350274,,,,0,0,0,,,
516059904,23/07/2019,התיכון שליד האקדמיה למוסיקה ולמחול בירושלים   בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,תרבות או אמנות,מוסיקה,,,,,,,20/12/2022,ירושלים,קמפוס גבעת רם ,0,0,,,,0,0,0,,,
516156890,09/02/2020,ג'מעיית נאדי אבנא בית חנינא אלקודס בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,ספורט,אחר - ספורט,,,,,,,21/12/2022,ירושלים,שועפאט,55,0,,,,0,0,0,,,
516104759,12/11/2019,מאמאטק - קידום נשים בחופשת לידה ואחריה בע~מ (חל~צ),MAMATECK - EMPOWERING WOMEN DURING MATERNITY LEAVE AND BEYOND LTD (CC),בפרוק מרצון,מטרות ציבוריות בלבד,קהילה וחברה,אחר - קהילה וחברה,2020,0,10,0,דרום,,21/12/2022,אלישמע,הדקל,113,4588000,,,,0,0,0,,,
516185220,22/04/2020,א.ל מוריה מחקרים בבריאות ולגיל השלישי  בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,בריאות או הצלת חיים,אחר - בריאות והצלת חיים,,,,,,,21/12/2022,מעלות-תרשיחא,אשכולות,37,2159036,,,,0,0,0,,,
516088895,23/09/2019,ספרא - מעודדים קריאה בישראל בע~מ (חל~צ),SAFRA - PROMOTING READING IN ISRAEL LTD (CC),פעילה,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,20/12/2022,תל אביב - יפו,קרליבך,29,6713224,,,,0,0,0,,,
516112422,28/11/2019,"החברה לתרבות, אמנות ותרומה חברתית להנצחת עדי רענן בע~מ (חל~צ)","THE COMPANY FOR CULTURE, ART AND SOCIAL CONTRIBUTION FOR THE COMMEMORATION OF ADI RAANAN LTD (CC)",פעילה,מטרות ציבוריות בלבד,תרבות או אמנות,אחר - תרבות ואומנות,,,,,,,21/12/2022,מכמורת,המפתח,5,4029700,,,,0,0,0,,,
516094877,22/10/2019,משקיעים בחסד בע~מ (חל~צ),MASHKIIM BECHESED  LTD (CC),פעילה,מטרות ציבוריות בלבד,שירותי רווחה,אחר - שירותי רווחה,2021,5166736,0,0,דרום,,20/12/2022,ירושלים,פארן,4,9780206,,,,0,0,0,,,
516090800,26/09/2019,אושר בכבוד  בע~מ (חל~צ),OSHER B'CHAVOD  LTD (CC),פעילה,מטרות ציבוריות בלבד,שירותי רווחה,אחר - שירותי רווחה,2021,5037524,0,19,דרום,,20/12/2022,ירושלים,פארן,4,9780206,,,,0,0,0,,,
516085669,16/09/2019,אוריאל מלב אל לב  בע~מ (חל~צ),ORIEL MILEV EL LEV  LTD (CC),פעילה,מטרות ציבוריות בלבד,התנדבות וקרנות פילנטרופיות,אחר - התנדבות וקרנות פילנטרופיות,2021,329538,0,0,דרום,,20/12/2022,רמת גן,דרך בגין מנחם,7,0,,,,0,0,0,,,
806095322,,"מלאך הנגב, נסיכת הדרום, נסיכת הנגב",,בתהליכי רישום,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,20/12/2022,בסמ~ה,רחוב ראשי ,0,3002300,בסמ~ה,,,3002300,911,911,,,
516100716,04/11/2019,מיזם שלום ירושלים בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,דת,ארגון דת יהודי,,,,,,,20/12/2022,נווה דניאל,המוריה,27,9090900,נווה דניאל,,,9090900,212,212,,,
516179322,23/03/2020,נאדי רויאל אלקודס לכדורגל בע~מ (חל~צ),ROYAL JERUSALEM FOOTBALL CLUB LTD (CC),פעילה,מטרות ציבוריות בלבד,ספורט,אחר - ספורט,2022,823508,30,0,צפון,,20/07/2023,ירושלים,אבו בכר א סדיק,6,9712108,ירושלים,,,9119401,19503,19503,,,
516152568,02/02/2020,הארגון לקידום מחשוב ענן בישראל סי. אי. אס. פי.  בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,"מחקר, מדע וטכנולוגיה","מחקר, מדע וטכנולוגיה",,,,,,,20/12/2022,מודיעין-מכבים-רעות,יחזקאל הנביא,11,7174762,,,,0,0,0,,,
516113479,02/12/2019,ספארק איי אל  בע~מ (חל~צ),SPARK IL LTD (CC),פעילה,מטרות ציבוריות בלבד,איגודים מקצועיים,אחר - איגודים מקצועיים,2022,3280000,0,3,ירושלים,,20/12/2022,ירושלים,רבקה,29,9346143,,,,0,0,0,,,
829141944,,בית~ר תל אביב בת ים מחלקת נוער ,,בתהליכי רישום,מטרות ציבוריות בלבד,ספורט,אגודות ספורט,,,,,,,20/12/2022,בת ים,דרך מנחם בגין,7,0,תל אביב - יפו,,,6120201,20307,20307,,,
516088903,23/09/2019,לחינוך באהבה לעד  בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,דת,אחר - דת,,,,,,,20/12/2022,בני ברק,ועד ארבע ארצות,24,0,,,,0,0,0,,,
1924151926,,נזארת קוליג' להשתלמות והשכלה גבוהה,,בתהליכי רישום,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,20/12/2022,נצרת,תופיק זיאד,1,1600927,,,,0,0,0,,,
516180262,25/03/2020,קולומביה מרכזים גלובאליים/תל אביב  בע~מ (חל~צ),COLUMBIA GLOBAL CENTERS/TEL AVIV  LTD (CC),פעילה,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,21/12/2022,תל אביב - יפו,יעב~ץ,33,6525832,,,,0,0,0,,,
1926142813,,בוכובזה ירון עורך דין ,,בתהליכי רישום,מטרות ציבוריות בלבד,דת,אחר - דת,,,,,,,20/12/2022,אשדוד,האורגים,35,7760942,,,,0,0,0,,,
516113537,02/12/2019,שלום קור בע~מ (חל~צ),SHALOM CORPS  LTD (CC),פעילה,מטרות ציבוריות בלבד,שירותי רווחה,ארגוני מתנדבים,2022,13065608,0,4,ירושלים,,20/12/2022,ירושלים,המלך ג'ורג',48,9426218,,,,0,0,0,,,
516112034,28/11/2019,מרכז לתקשורת ודמוקרטיה בישראל  בע~מ (חל~צ),CENTER FOR MEDIA AND DEMOCRACY IN ISRAEL  LTD (CC),פעילה,מטרות ציבוריות בלבד,"ארגוני סנגור, שינוי חברתי ופוליטי","אחר - ארגוני סנגור, שינוי חברתי ופוליטי",2022,4863546,0,10,דרום,,20/12/2022,תל אביב - יפו,בית הלל,7,6701707,,,,0,0,0,,,
516113933,03/12/2019,קרן האומנות של דינה רקנאטי בע~מ (חל~צ),THA DINA RECANATI ART FOUNDATION LTD. (PUBLIC BENEFIT COMPANY) LTD (CC),פעילה,מטרות ציבוריות בלבד,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,26/07/2023,הרצליה,המדע,3,4673337,,,,0,0,0,,,
516119286,12/12/2019,מלכות יהודה  בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,דת,אחר - דת,2020,13250,1,0,צפון,,22/12/2022,בני ברק,בגנו משה,26,5144828,,,,0,0,0,,,
1010101430,,דה קומונוולף וואר גרייבס קומישן,THE COMMONWEALTH WAR GRAVES COMMISSION,בתהליכי רישום,מטרות ציבוריות בלבד,דת,אחר - דת,,,,,,,20/12/2022,לוד,שקמה,1,7151502,,,,0,0,0,,,
516116167,05/12/2019,החברה לקידום ופיתוח כדורגל קטועים בישראל  בע~מ (חל~צ),THE COMPANY OF AMPUTEE FOOTBALL PROMOTION AND DEVELOPMENT IN ISRAEL LTD (CC),פעילה,מטרות ציבוריות בלבד,ספורט,אחר - ספורט,2021,206500,0,1,דרום,,22/06/2023,בני ברק,בן גוריון דוד,47,5126611,,,,0,0,0,,,
560037475,09/06/2020,"היובל / אם או, אינק בע~מ (חל~צ)","HAYOVEL / MO, INC LTD (CC)",פעילה,מטרות ציבוריות בלבד,דת,אחר - דת,,,,,,,20/12/2022,ברכה,הרב איתמר בן גל     ,19,4483500,ברכה,,,4483500,263,263,,,
516180270,25/03/2020,איגוד יועצי ומתכנני פרישה בישראל  בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,איגודים מקצועיים,ארגונים מקצועיים,,,,,,,21/12/2022,יהוד-מונוסון,מוהליבר,40,5620920,,,,0,0,0,,,
516181468,30/03/2020,קרן ג'ק ג'וזף ומורטון מנדל ישראל  בע~מ (חל~צ),JACK JOSEPH AND MORTON MANDEL FOUNDATION ISRAEL LTD (CC),פעילה,מטרות ציבוריות בלבד,קהילה וחברה,אחר - קהילה וחברה,,0,0,0,דרום,,21/12/2022,ירושלים,מנדל (ישראל) קפלן   ,1,0,,,,0,0,0,,,
516126125,31/12/2019,לשכת המבקרים הפנימיים - אי.אי.איי ישראל (חל~צ),IIA ISRAEL-THE INSTITUTE OF INTERNAL AUDITORS  (CC),פעילה,מטרות ציבוריות בלבד,איגודים מקצועיים,אחר - איגודים מקצועיים,2022,733036,25,2,דרום,,20/12/2022,תל אביב - יפו,דרך בגין,23,6618356,תל אביב - יפו,,,6618356,54,54,,,
1124184019,,בית חב~ד חינה ,HABBAD HOUSE HIENA ,בתהליכי רישום,מטרות ציבוריות בלבד,דת,אחר - דת,,,,,,,20/12/2022,חדרה,קיבוץ,29,0,,,,0,0,0,,,
516178449,19/03/2020,מול כנרת מרכז גריאטרי  בע~מ (חל~צ),,פעילה,מטרות ציבוריות בלבד,בריאות או הצלת חיים,אחר - בריאות והצלת חיים,,,,,,,20/12/2022,אור עקיבא,האילן,12,3060000,,,,0,0,0,,,
516149754,28/01/2020,החברה הכלכלית לפיתוח מרכז תל אביב  בע~מ (חל~צ),THE ECONOMIC COMPANY FOR DEVELOPMENT OF CENTRAL TEL AVIV LTD (CC),פעילה,מטרות ציבוריות בלבד,קהילה וחברה,יוזמות עסקיות,,,,,,,20/12/2022,תל אביב - יפו,טבריה,2,6334439,,,,0,0,0,,,
